영업상태코드,영업상태명,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,업태구분명,좌표정보(X),좌표정보(Y),영업장주변구분명,전화번호,주소,위도_user,경도_user
1,영업/정상,152879,서울특별시 구로구 구로동 832 G-SQUARE,"서울특별시 구로구 디지털로26길 38, G-SQUARE 지하3층 B326-1호 (구로동)",8393.0,지에스(GS)25 구로지타워몰점,편의점,190662.7808,441973.6031,,,서울특별시 구로구 구로동 832 G-SQUARE,37.4799022,126.8952238
1,영업/정상,152896,서울특별시 구로구 오류동 68-6 다숲,"서울특별시 구로구 서해안로 2317, 101,102호 (오류동, 다숲)",8335.0,GS25 오류다숲점,편의점,185944.3971,443417.2083,,,서울특별시 구로구 오류동 68-6 다숲,37.4928491,126.841851
1,영업/정상,152876,서울특별시 구로구 구로동 805-2,"서울특별시 구로구 도림로3길 1, 1층 (구로동)",8320.0,씨유 남구로본점,편의점,189878.4171,442586.7057,,,서울특별시 구로구 구로동 805-2,37.485418,126.8863474
1,영업/정상,152-819,서울특별시 구로구 개봉동 415 개봉역,"서울특별시 구로구 경인로40길 47, 개봉역 1층 (개봉동)",8276.0,세븐일레븐 개봉역점,편의점,187525.3398,443643.8332,,,서울특별시 구로구 개봉동 415 개봉역,37.4949138,126.859724
1,영업/정상,152-836,서울특별시 구로구 고척동 313-9,"서울특별시 구로구 경인로35길 72, 1층 (고척동)",8229.0,씨유 구로경인점,편의점,186917.0285,444190.3145,,,서울특별시 구로구 고척동 313-9,37.4998291,126.8528354
1,영업/정상,152-830,서울특별시 구로구 고척동 169-8 오토젠빌딩,"서울특별시 구로구 고척로 212, 오토젠빌딩 1층 (고척동)",8228.0,CU덕의초교점,편의점,187287.7721,444799.3003,,,서울특별시 구로구 고척동 169-8 오토젠빌딩,37.5053212,126.8570175
1,영업/정상,152888,서울특별시 구로구 신도림동 642번지 대림아파트 주상가동 101호,"서울특별시 구로구 신도림로 16, 101호 (신도림동, 대림아파트 주상가동)",8211.0,GS25구로이편한점,편의점,189372.1911,444854.4517,,,서울특별시 구로구 신도림동 642번지 대림아파트 주상가동 101호,37.5058446,126.8805908
1,영업/정상,152875,서울특별시 구로구 구로동 798-34번지,서울특별시 구로구 디지털로27길 120 (구로동),8374.0,GS25 남구로가온점,편의점,190010.3552,442538.6523,,,서울특별시 구로구 구로동 798-34번지,37.4849865,126.8878399
1,영업/정상,152880,서울특별시 구로구 구로동 1129-18,서울특별시 구로구 디지털로32가길 72 (구로동),8393.0,GS구로문성점,일반조리판매,190819.2641,442046.2154,,02-830-8770,서울특별시 구로구 구로동 1129-18,37.4805581,126.896992
1,영업/정상,152-848,서울특별시 구로구 구로동 197-33 이앤씨드림타워3차 104호,"서울특별시 구로구 디지털로31길 38-21, 104호 (구로동, 이앤씨드림타워3차)",8376.0,세븐일레븐 구로이앤씨점,편의점,190541.4991,442708.1409,,,서울특별시 구로구 구로동 197-33 이앤씨드림타워3차 104호,37.4865192,126.8938431
1,영업/정상,152-842,서울특별시 구로구 구로동 103-11 한솔로이젠트 103호,"서울특별시 구로구 가마산로 265 (구로동,한솔로이젠트 103호)",8301.0,세븐일레븐(구로구청점),편의점,190174.8396,443775.0716,,02-839-6791,서울특별시 구로구 구로동 103-11 한솔로이젠트 103호,37.4961284,126.889683
1,영업/정상,152050,서울특별시 구로구 구로동 1274번지 신성미소지움아파트 B105호,"서울특별시 구로구 시흥대로161길 50, B105호 (구로동, 신성미소지움아파트)",8393.0,이마트24R구로신성점,편의점,190788.3052,441923.9975,,02-851-9007,서울특별시 구로구 구로동 1274번지 신성미소지움아파트 B105호,37.4793496,126.8964244
1,영업/정상,152880,서울특별시 구로구 구로동 1130-8번지,"서울특별시 구로구 디지털로32다길 46, 1층 (구로동)",8392.0,CU구로디지털점,편의점,190987.4896,442121.8297,,02-6014-9123,서울특별시 구로구 구로동 1130-8번지,37.481241,126.8988931
1,영업/정상,152805,서울특별시 구로구 개봉동 149-20 지상1층,"서울특별시 구로구 경인로35길 38, 1층 (개봉동)",8233.0,GS25구로경인,편의점,187049.5015,444088.935,,,서울특별시 구로구 개봉동 149-20 지상1층,37.4989175,126.8543353
1,영업/정상,152833,서울특별시 구로구 고척동 241-137번지,"서울특별시 구로구 고척로27다길 35-11, 1층 (고척동)",8244.0,이마트24 고척사랑점,편의점,186463.5408,444865.4891,,,서울특별시 구로구 고척동 241-137번지,37.5059058,126.8476946
1,영업/정상,152905,서울특별시 구로구 온수동 21-1,서울특별시 구로구 부일로1길 23 (온수동),8261.0,씨유온수점,편의점,184060.9028,443328.0597,,02-2618-5870,서울특별시 구로구 온수동 21-1,37.4920152,126.8205548
1,영업/정상,152-130,서울특별시 구로구 천왕동 281-5,"서울특별시 구로구 오리로 1102-12, 지하 1층 B101호 (천왕동)",8350.0,GS25 천왕연지타운점,커피숍,186037.57,442454.0366,,,서울특별시 구로구 천왕동 281-5,37.4808353,126.8398192
1,영업/정상,152-883,서울특별시 구로구 궁동 236-1 월드빌라2단지,"서울특별시 구로구 부일로9길 90-10, 라동 102,103호 (궁동, 월드빌라2단지)",8259.0,세븐일레븐 구로궁동점,편의점,184491.0324,443833.7655,,02-2060-3569,서울특별시 구로구 궁동 236-1 월드빌라2단지,37.4965129,126.8255697
1,영업/정상,152-888,서울특별시 구로구 신도림동 460-26,서울특별시 구로구 새말로 지하 117-21 (신도림동),8288.0,세븐일레븐M신도림역점,철도역구내,190302.58,445174.4164,,,서울특별시 구로구 신도림동 460-26,37.5087378,126.891109
1,영업/정상,152900,서울특별시 구로구 오류동 217-1 라동-1호 편의점내,"서울특별시 구로구 오리로9길 6 (오류동, 라동-1호 편의점내)",8363.0,씨유 천왕역점,편의점,185429.0631,442882.5454,,02-2617-8905,서울특별시 구로구 오류동 217-1 라동-1호 편의점내,37.4880238,126.8360343
1,영업/정상,152842,서울특별시 구로구 구로동 104번지,"서울특별시 구로구 가마산로25길 8, 1층 (구로동)",8301.0,이마트24 구로구민회관점,편의점,190251.8394,443843.1227,,02-838-4729,서울특별시 구로구 구로동 104번지,37.4967423,126.8905529
1,영업/정상,152-887,서울특별시 구로구 신도림동 397-2,"서울특별시 구로구 신도림로 20, 1층 105호 (신도림동)",8211.0,세븐일레븐 신도림미림점,편의점,189214.641,444945.7633,,,서울특별시 구로구 신도림동 397-2,37.5066655,126.8788076
1,영업/정상,152905,서울특별시 구로구 온수동 9-8번지 숲예찬,"서울특별시 구로구 부일로7길 3, 숲예찬 1층 (온수동)",8260.0,GS25온수부일로점,편의점,184418.6807,443452.5126,,,서울특별시 구로구 온수동 9-8번지 숲예찬,37.4931426,126.8245978
1,영업/정상,152868,"서울특별시 구로구 구로동 642-46 우방상가제2동 제101,102호 ","서울특별시 구로구 구일로 154-17, 우방상가2동 101,102호 (구로동, 우방상가제2동)",8323.0,씨유 구일우방점,편의점,188850.3223,443942.0747,,,"서울특별시 구로구 구로동 642-46 우방상가제2동 제101,102호 ",37.4974953,126.8748371
1,영업/정상,152906,서울특별시 구로구 온수동 130-4번지,"서울특별시 구로구 부일로9길 135-4, 1층 (온수동)",8259.0,GS 25 온수현대점,편의점,184158.1545,443902.4809,,02-2617-4669,서울특별시 구로구 온수동 130-4번지,37.49719230000001,126.8216421
1,영업/정상,152-837,서울특별시 구로구 고척동 339-1,"서울특별시 구로구 중앙로 109, 1층 101호 (고척동)",8240.0,세븐일레븐 고척푸르지오점,편의점,187509.8243,444995.2477,,,서울특별시 구로구 고척동 339-1,37.5070897,126.8595255
1,영업/정상,152-826,서울특별시 구로구 고척동 63-6 고척스카이돔 가설건축물 가동,"서울특별시 구로구 경인로 430 (고척동, 고척스카이돔 가설건축물 가동)",8275.0,위드미 편의점,편의점,188177.06,444088.7465,,,서울특별시 구로구 고척동 63-6 고척스카이돔 가설건축물 가동,37.498182,126.8670082
1,영업/정상,152837,서울특별시 구로구 고척동 337번지,"서울특별시 구로구 중앙로15길 151, 1층 101,102호 (고척동, 상가동 )",8239.0,지에스25(GS25) 구로한일점,편의점,186769.8861,445096.5285,,02-2611-9735,서울특별시 구로구 고척동 337번지,37.5079919,126.8511551
1,영업/정상,100130,서울특별시 중구 순화동 215 1층 (103호),"서울특별시 중구 통일로 86 (순화동,1층 (103호))",4517.0,훼미리마트 바비엥,편의점,197249.3577,451208.5602,,,서울특별시 중구 순화동 215 1층 (103호),37.5631523,126.9696552
1,영업/정상,152896,서울특별시 구로구 오류동 137-19번지,"서울특별시 구로구 오류로8길 71-1, 1층 (오류동)",8341.0,GS25(오류로얄점),편의점,186126.8372,443402.503,,,서울특별시 구로구 오류동 137-19번지,37.4927193,126.8439143
1,영업/정상,152714,서울특별시 구로구 고척동 62-160번지 동양미래대학교,"서울특별시 구로구 경인로 445, 동양미래대학교 지하3층 (고척동)",8221.0,CU 동양미래대학교점,편의점,188228.9841,444267.4649,,,서울특별시 구로구 고척동 62-160번지 동양미래대학교,37.5000636,126.8683807
1,영업/정상,152-889,서울특별시 구로구 오류동 6-7,"서울특별시 구로구 고척로 2, 1층 (오류동)",8269.0,세븐일레븐 오류삼거리점,편의점,185882.5048,443674.4566,,02-3284-8129,서울특별시 구로구 오류동 6-7,37.4951659,126.8411462
1,영업/정상,152889,서울특별시 구로구 오류동 6-137번지,"서울특별시 구로구 고척로3길 3, 102호 (오류동)",8254.0,GS25 오류소담점,편의점,185815.366,443705.6152,,,서울특별시 구로구 오류동 6-137번지,37.4954456,126.8403863
1,영업/정상,152830,서울특별시 구로구 고척동 164-40,"서울특별시 구로구 고척로 185, 1층 (고척동)",8241.0,GS25 고척공원점,편의점,187021.66,444712.2025,,,서울특별시 구로구 고척동 164-40,37.5045327,126.8540095
1,영업/정상,152858,서울특별시 구로구 구로동 486-53번지 1층,"서울특별시 구로구 구로동로 217, 1층 (구로동)",8281.0,GS25 구로화원점,편의점,189523.2688,443977.6684,,,서울특별시 구로구 구로동 486-53번지 1층,37.4979466,126.882312
1,영업/정상,152880,서울특별시 구로구 구로동 1127-5번지,서울특별시 구로구 디지털로32다길 14 (구로동),8392.0,세븐일레븐 구로디지털점,편의점,191069.4167,442251.6924,,02-868-1527,서울특별시 구로구 구로동 1127-5번지,37.4824119,126.8998178
1,영업/정상,152837,서울특별시 구로구 고척동 324 101호,"서울특별시 구로구 중앙로1길 18-18, 1층 101호 (고척동, 신원프라자)",8227.0,씨유 신원프라자점,편의점,187870.4708,444127.3086,,02-2616-7488,서울특별시 구로구 고척동 324 101호,37.49927450000001,126.8636188
1,영업/정상,152906,서울특별시 구로구 온수동 45-5번지 1층,"서울특별시 구로구 경인로 19, 1층 (온수동)",8263.0,gs25 온수동점,편의점,184430.2814,443154.0349,,02-2688-3019,서울특별시 구로구 온수동 45-5번지 1층,37.4904535,126.8247353
1,영업/정상,152885,서울특별시 구로구 궁동 279번지,서울특별시 구로구 오리로 1316 (궁동),8249.0,GS25 구로용마점,편의점,184846.5435,444081.872,,,서울특별시 구로구 궁동 279번지,37.4988202,126.829423
1,영업/정상,152886,서울특별시 구로구 신도림동 271-41번지,"서울특별시 구로구 신도림로19길 124, 1층 101호 (신도림동, 콜카빌)",8200.0,GS25신도림콜카빌점,편의점,189388.0929,445736.113,,,서울특별시 구로구 신도림동 271-41번지,37.5137885,126.8807578
1,영업/정상,152860,서울특별시 구로구 구로동 547-11번지,"서울특별시 구로구 공원로7길 18, 1층 103호 (구로동)",8290.0,GS25구로새싹점,편의점,190019.5721,444423.9991,,,서울특별시 구로구 구로동 547-11번지,37.5019735,126.8879184
1,영업/정상,152803,서울특별시 구로구 개봉동 62-19번지,"서울특별시 구로구 고척로19길 16, 1층 (개봉동)",8252.0,GS25 구로개봉점,편의점,186254.7036,444429.8905,,02-2611-8663,서울특별시 구로구 개봉동 62-19번지,37.501978,126.8453409
1,영업/정상,152-803,서울특별시 구로구 개봉동 63-35 102호,"서울특별시 구로구 고척로 101, 102호 (개봉동)",8252.0,세븐일레븐 구로개봉푸르뫼점,편의점,186245.7157,444355.2741,,02-3284-8129,서울특별시 구로구 개봉동 63-35 102호,37.50130559999999,126.8452406
1,영업/정상,152865,서울특별시 구로구 구로동 611-26번지,"서울특별시 구로구 구로중앙로 207, 159, 160호 (구로동)",8216.0,CU 구로오퍼스점,편의점,189047.7731,444715.2185,,,서울특별시 구로구 구로동 611-26번지,37.5045863,126.8769238
1,영업/정상,152906,"서울특별시 구로구 온수동 75-4번지 101,102호 ","서울특별시 구로구 부일로1길 110, 101,102호 (온수동)",8261.0,GS25 온수아람점,편의점,183856.6466,443684.1445,,02-2682-2223,"서울특별시 구로구 온수동 75-4번지 101,102호 ",37.4952199,126.8182374
1,영업/정상,152-826,서울특별시 구로구 고척동 76-137,"서울특별시 구로구 경인로47길 13, 1층 (고척동)",8223.0,세븐일레븐 동양공대점,편의점,188148.3109,444211.4744,,,서울특별시 구로구 고척동 76-137,37.5000364,126.8667595
1,영업/정상,152-816,서울특별시 구로구 개봉동 403-51,서울특별시 구로구 개봉로 67 (개봉동),8337.0,세븐일레븐(개봉점),편의점,187163.7399,443293.3452,,02-2614-2805,서울특별시 구로구 개봉동 403-51,37.4917509,126.8556412
1,영업/정상,152763,서울특별시 구로구 구로동 1259번지 구일우성아파트 125~129호,"서울특별시 구로구 구일로2길 60, 1층 125~129호 (구로동, 구일우성아파트)",8325.0,지에스25 구일우성점,편의점,189044.9614,443127.8229,,,서울특별시 구로구 구로동 1259번지 구일우성아파트 125~129호,37.4902839,126.8769157
1,영업/정상,152130,서울특별시 구로구 천왕동 27번지 천왕이펜하우스3단지 상가동 106호,"서울특별시 구로구 천왕로 56, 상가동 106호 (천왕동, 천왕이펜하우스3단지)",8365.0,GS25 구로천왕점,편의점,185983.2513,442687.4216,,02-2060-3634,서울특별시 구로구 천왕동 27번지 천왕이펜하우스3단지 상가동 106호,37.481282,126.838663
1,영업/정상,152-050,"서울특별시 구로구 구로동 1280 한신휴플러스 상가4동 1층 (409, 410호 일부)","서울특별시 구로구 디지털로31길 120, 1층 (구로동, 한신휴플러스 상가4동 1층 (409, 410호 일부))",8371.0,세븐일레븐 구로점,편의점,190272.7473,442929.2831,,02-830-6507,"서울특별시 구로구 구로동 1280 한신휴플러스 상가4동 1층 (409, 410호 일부)",37.4862521,126.8921456
1,영업/정상,152849,서울특별시 구로구 구로동 256-1 삼성래미안상가 105호,"서울특별시 구로구 디지털로31길 86, 105호 (구로동, 삼성래미안상가)",8371.0,지에스25(GS25) 구로래미안점,편의점,190369.7463,442842.9691,,,서울특별시 구로구 구로동 256-1 삼성래미안상가 105호,37.4877322,126.8918993
1,영업/정상,152090,"서울특별시 구로구 개봉동 476번지 한마을아파트단지내 106,107호 상가2동 ","서울특별시 구로구 경인로 382, 상가2동 106,107호 (개봉동, 한마을아파트단지내)",8275.0,GS25개봉한마을점,편의점,187771.039,443682.3454,,,"서울특별시 구로구 개봉동 476번지 한마을아파트단지내 106,107호 상가2동 ",37.496582,126.862339
1,영업/정상,152839,서울특별시 구로구 구로동 73-10번지,"서울특별시 구로구 도림천로 336, 1층 (구로동)",8303.0,GS25구로진성점,편의점,190530.5903,443652.2837,,,서울특별시 구로구 구로동 73-10번지,37.4950258,126.8937076
1,영업/정상,152873,서울특별시 구로구 구로동 770-32번지 1층,"서울특별시 구로구 도림로 41-1, 1층 (구로동)",8314.0,GS25 남구로점,편의점,190092.0641,442862.0053,,02-859-5705,서울특별시 구로구 구로동 770-32번지 1층,37.48790080000001,126.8887593
1,영업/정상,152838,서울특별시 구로구 구로동 3-81번지 한영썬샤인빌리지 101동 101호,"서울특별시 구로구 새말로9길 49, 101동 지상1층 101호 (구로동, 한영썬샤인빌리지)",8291.0,씨유 구로현대점,편의점,189913.9145,444744.4729,,,서울특별시 구로구 구로동 3-81번지 한영썬샤인빌리지 101동 101호,37.5048598,126.886719
1,영업/정상,152-894,서울특별시 구로구 오류동 64-28 오류동행복주택,"서울특별시 구로구 경인로20가길 68 (오류동, 오류동행복주택)",8272.0,세븐일레븐오류은서점,편의점,186433.3515,443741.777,,,서울특별시 구로구 오류동 64-28 오류동행복주택,37.4958799,126.8473576
1,영업/정상,152893,서울특별시 구로구 오류동 38-1번지,"서울특별시 구로구 경인로23길 8, 112,113호 (오류동)",8268.0,GS25 오류시장1호점,편의점,186143.0395,443851.276,,,서울특별시 구로구 오류동 38-1번지,37.496763,126.844089
1,영업/정상,152894,서울특별시 구로구 오류동 54-9번지 1층,"서울특별시 구로구 경인로20길 9, 1층 (오류동)",8271.0,세븐일레븐 오류역점,편의점,186130.5868,443706.5387,,,서울특별시 구로구 오류동 54-9번지 1층,37.4954588,126.8439509
1,영업/정상,152858,서울특별시 구로구 구로동 496-57번지 1층 편의점내,"서울특별시 구로구 구로동로49길 9 (구로동, 1층 편의점내)",8279.0,씨유 구로점,편의점,189482.9431,444131.1805,,02-852-7977,서울특별시 구로구 구로동 496-57번지 1층 편의점내,37.4993292,126.8818538
1,영업/정상,152906,서울특별시 구로구 온수동 45-51번지 씨유 온수역점,"서울특별시 구로구 경인로3길 61 (온수동, 씨유 온수역점)",8263.0,씨유 온수역점,편의점,184406.084,443286.6841,,,서울특별시 구로구 온수동 45-51번지 씨유 온수역점,37.4916482,126.8244589
1,영업/정상,152838,서울특별시 구로구 구로동 33-1 정진빌딩 1층,"서울특별시 구로구 공원로6가길 52 (구로동,정진빌딩 1층)",8289.0,GS25 신도림점,기타 휴게음식점,190212.5576,444612.3188,,,서울특별시 구로구 구로동 33-1 정진빌딩 1층,37.5036724,126.8900983
1,영업/정상,152883,서울특별시 구로구 궁동 140-3 1층 편의점내,"서울특별시 구로구 부일로17길 158-3 (궁동, 1층 편의점내)",8249.0,이마트24R궁동점,편의점,184918.9474,444079.3999,,02-2612-7794,서울특별시 구로구 궁동 140-3 1층 편의점내,37.4987992,126.8302418
1,영업/정상,152728,서울특별시 구로구 구로동 811 코오롱싸이언스밸리2차 116호,"서울특별시 구로구 디지털로34길 55 (구로동,코오롱싸이언스밸리2차 116호)",8378.0,지에스(GS)25 구로싸이언,편의점,191020.2644,442460.919,,02-2025-4625,서울특별시 구로구 구로동 811 코오롱싸이언스밸리2차 116호,37.4842333,126.8992725
1,영업/정상,152841,서울특별시 구로구 구로동 97-3,서울특별시 구로구 가마산로 282 (구로동),8302.0,지에스(GS)25 신구로점,편의점,190352.1851,443799.9181,,,서울특별시 구로구 구로동 97-3,37.4963541,126.8916882
1,영업/정상,152804,서울특별시 구로구 개봉동 118-26번지,서울특별시 구로구 고척로27길 51 (개봉동),8247.0,GS25 개봉가늠,패스트푸드,186348.0344,444678.0255,,,서울특별시 구로구 개봉동 118-26번지,37.5042151,126.8463917
1,영업/정상,152-864,서울특별시 구로구 구로동 603-9 스타팰리스 106호,"서울특별시 구로구 경인로 572 (구로동, 스타팰리스 106호)",8213.0,세븐일레븐 구로스타점,편의점,189416.0414,444576.5378,,02-2068-8819,서울특별시 구로구 구로동 603-9 스타팰리스 106호,37.5033411,126.8810907
1,영업/정상,152838,서울특별시 구로구 구로동 3-25 이마트신도림점 지하2층,"서울특별시 구로구 새말로 97, 지하2층 (구로동, 신도림테크노마트)",8288.0,이마트신도림점 회코너,백화점,190232.5245,444978.6827,,02-6715-1052,서울특별시 구로구 구로동 3-25 이마트신도림점 지하2층,37.5069735,126.8903193
1,영업/정상,152838,서울특별시 구로구 구로동 3-25 이마트신도림점 지하2층,"서울특별시 구로구 새말로 97, 지하2층 (구로동, 신도림테크노마트)",8288.0,이마트신도림점 셀러드코너,백화점,190232.5245,444978.6827,,02-6715-1052,서울특별시 구로구 구로동 3-25 이마트신도림점 지하2층,37.5069735,126.8903193
1,영업/정상,152-100,"서울특별시 구로구 오류동 341 ,한신(아)상가 101,102호","서울특별시 구로구 고척로 52 (오류동,,한신(아)상가 101,102호)",8269.0,세븐일레븐(오류점),편의점,185872.1792,444031.6995,,02-2625-5872,"서울특별시 구로구 오류동 341 ,한신(아)상가 101,102호",37.4983845,126.8410225
1,영업/정상,152706,서울특별시 구로구 신도림동 692번지 디큐브시티점 지하1층,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티점 지하1층)",8209.0,GS25 디큐브시티점,편의점,190107.0454,445157.6264,,,서울특별시 구로구 신도림동 692번지 디큐브시티점 지하1층,37.5096815,126.8903362
1,영업/정상,152897,서울특별시 구로구 오류동 156-28,"서울특별시 구로구 오류로 66, 1층 (오류동)",8343.0,CU오류아너스빌점,편의점,185847.5842,443144.1947,,,서울특별시 구로구 오류동 156-28,37.4903877,126.8407615
1,영업/정상,152-090,서울특별시 구로구 개봉동 482 동양빌딩 101호,"서울특별시 구로구 고척로27길 126 (개봉동,동양빌딩 101호)",8243.0,세븐일레븐(개봉학마을점),편의점,186244.8624,445045.8014,,02-2616-6048,서울특별시 구로구 개봉동 482 동양빌딩 101호,37.50752720000001,126.845218
1,영업/정상,152-826,서울특별시 구로구 고척동 76-104,서울특별시 구로구 경인로47길 45 (고척동),8223.0,세븐일레븐(고척점),편의점,188044.3118,444326.3018,,02-2618-4089,서울특별시 구로구 고척동 76-104,37.5010697,126.8655814
1,영업/정상,152838,서울특별시 구로구 구로동 3-25 이마트신도림점 지하2층,"서울특별시 구로구 새말로 97, 지하2층 (구로동, 신도림테크노마트)",8288.0,이마트신도림점 김밥코너,백화점,190232.5245,444978.6827,,02-6715-1052,서울특별시 구로구 구로동 3-25 이마트신도림점 지하2층,37.5069735,126.8903193
1,영업/정상,152838,서울특별시 구로구 구로동 3-25 이마트신도림점 지하2층,"서울특별시 구로구 새말로 97, 지하2층 (구로동, 신도림테크노마트)",8288.0,이마트신도림점 초밥코너,백화점,190232.5245,444978.6827,,02-6715-1052,서울특별시 구로구 구로동 3-25 이마트신도림점 지하2층,37.5069735,126.8903193
1,영업/정상,152838,서울특별시 구로구 구로동 3-25 이마트 신도림점 지하2층,"서울특별시 구로구 새말로 97, 지하2층 (구로동, 신도림테크노마트)",8288.0,이마트신도림점 중화요리코너,백화점,190232.5245,444978.6827,,02-6715-1052,서울특별시 구로구 구로동 3-25 이마트 신도림점 지하2층,37.5069735,126.8903193
1,영업/정상,152770,서울특별시 구로구 구로동 26 신도림포스빌 1층동 139호,"서울특별시 구로구 새말로 102, 1층동 139호 (구로동,신도림포스빌)",8289.0,GS25 포스빌,패스트푸드,190349.8859,444836.6736,,02-860-5625,서울특별시 구로구 구로동 26 신도림포스빌 1층동 139호,37.5054852,126.8913686
1,영업/정상,152-896,서울특별시 구로구 오류동 134-1,서울특별시 구로구 오류로 86 (오류동),8335.0,세븐일레븐 오류동선점,편의점,185865.6921,443375.8343,,02-2060-8947,서울특별시 구로구 오류동 134-1,37.4924751,126.8409618
1,영업/정상,152842,서울특별시 구로구 구로동 106-8번지,서울특별시 구로구 가마산로27길 14 (구로동),8298.0,씨유 구로영림점,편의점,190368.6672,443952.5581,,,서울특별시 구로구 구로동 106-8번지,37.4977296,126.8918725
1,영업/정상,152-848,서울특별시 구로구 구로동 222-8 코오롱빌란트2차 107호,"서울특별시 구로구 디지털로30길 31, 107호 (구로동, 코오롱빌란트2차)",8390.0,세븐일레븐 구로빌란트점,편의점,190734.8123,442305.2309,,,서울특별시 구로구 구로동 222-8 코오롱빌란트2차 107호,37.4829591,126.8961638
1,영업/정상,152838,서울특별시 구로구 구로동 3-25 이마트신도림점 지하2층,"서울특별시 구로구 새말로 97, 지하2층 (구로동, 신도림테크노마트)",8288.0,이마트신도림점 통닭코너,백화점,190232.5245,444978.6827,,02-6715-1052,서울특별시 구로구 구로동 3-25 이마트신도림점 지하2층,37.5069735,126.8903193
1,영업/정상,152828,서울특별시 구로구 고척동 136-6,"서울특별시 구로구 경서로 55, 1층 (고척동)",8232.0,지에스25 구로사거리점,편의점,187450.3934,444433.1241,,,서울특별시 구로구 고척동 136-6,37.50202420000001,126.858863
1,영업/정상,152801,"서울특별시 구로구 가리봉동 137-5 영진오피스 102, 103호 ","서울특별시 구로구 남부순환로 1291, 102,103호 (가리봉동, 영진오피스)",8395.0,씨유 영진오피스점,편의점,190588.9086,441873.5041,,,"서울특별시 구로구 가리봉동 137-5 영진오피스 102, 103호 ",37.4789996,126.8943899
1,영업/정상,152868,서울특별시 구로구 구로동 685-154 다원그린빌상가 102-2호,"서울특별시 구로구 구일로10길 49, 102-2호 (구로동, 다원그린빌상가)",8323.0,세븐일레븐 구일그린빌점,패스트푸드,188827.4266,443736.5456,,02-853-8825,서울특별시 구로구 구로동 685-154 다원그린빌상가 102-2호,37.49576589999999,126.8744467
1,영업/정상,152766,서울특별시 구로구 구로동 197-22번지 에이스테크노 5차,"서울특별시 구로구 디지털로31길 20, 103-2호 (구로동, 에이스테크노 5차)",8380.0,씨유 구로벤쳐점,편의점,190571.9281,442598.1448,,,서울특별시 구로구 구로동 197-22번지 에이스테크노 5차,37.4855284,126.8941886
1,영업/정상,152847,서울특별시 구로구 구로동 182-13 대륭포스트2차 102호,"서울특별시 구로구 디지털로 306 (구로동, 대륭포스트2차 102호)",8378.0,GS25 대륭포스트,편의점,190845.2316,442639.4208,,,서울특별시 구로구 구로동 182-13 대륭포스트2차 102호,37.4859031,126.8972782
1,영업/정상,152887,서울특별시 구로구 신도림동 337번지 신도림1차 푸르지오(아)상가 110호,"서울특별시 구로구 경인로 661 (신도림동, 신도림1차 푸르지오아파트 상가 110호)",8208.0,GS25구로미래점,일반조리판매,190005.1325,445250.5389,,02-2069-1049,서울특별시 구로구 신도림동 337번지 신도림1차 푸르지오(아)상가 110호,37.5093957,126.8877258
1,영업/정상,152887,서울특별시 구로구 신도림동 337번지 신도림1차 푸르지오(아) 상가 154호,"서울특별시 구로구 경인로 661 (신도림동, 신도림1차푸르지오(아)상가 154호)",8208.0,GS25구로사랑점,편의점,190005.1325,445250.5389,,02-2069-1049,서울특별시 구로구 신도림동 337번지 신도림1차 푸르지오(아) 상가 154호,37.5093957,126.8877258
1,영업/정상,152880,서울특별시 구로구 구로동 1130-58,서울특별시 구로구 디지털로32가길 51 (구로동),8392.0,씨유 구로원룸점,일반조리판매,190899.2212,442121.0828,,,서울특별시 구로구 구로동 1130-58,37.4812334,126.8978951
1,영업/정상,152895,서울특별시 구로구 오류동 108-74번지,"서울특별시 구로구 경인로 22, 1층 10호 (오류동)",8359.0,CU오류성공회대점,편의점,184474.4694,443029.5527,,,서울특별시 구로구 오류동 108-74번지,37.4893327,126.8252376
1,영업/정상,152887,서울특별시 구로구 신도림동 375-1번지 보미플라자,"서울특별시 구로구 경인로65길 44, 보미플라자 1층 103호 (신도림동)",8207.0,씨유신도림보미점,편의점,189772.8761,445262.4938,,,서울특별시 구로구 신도림동 375-1번지 보미플라자,37.5095256,126.8851167
1,영업/정상,152758,서울특별시 구로구 오류동 343번지 금강수목원아파트,"서울특별시 구로구 오리로 1197, 상가동 105호 (오류동, 금강수목원아파트)",8358.0,씨유 구로금강점,편의점,185106.0957,442911.3596,,,서울특별시 구로구 오류동 343번지 금강수목원아파트,37.4882782,126.8323819
1,영업/정상,152848,서울특별시 구로구 구로동 212-8 대륭포스트1차 110호,"서울특별시 구로구 디지털로 288, 110호 (구로동, 대륭포스트 1차)",8390.0,세븐일레븐(구로포스트점),편의점,190680.5369,442392.6453,,02-858-9725,서울특별시 구로구 구로동 212-8 대륭포스트1차 110호,37.4835267,126.8954883
1,영업/정상,152815,서울특별시 구로구 개봉동 348-1번지 1층편의점내,"서울특별시 구로구 개봉로11길 7 (개봉동, 1층편의점내)",8352.0,GS25개봉당곡,편의점,187172.2622,442875.8091,,,서울특별시 구로구 개봉동 348-1번지 1층편의점내,37.48798900000001,126.8557448
