name,phone,category,addr,위도_user,경도_user
이찬태극권도관,596-1581,,서울특별시 서초구 서초동 1716-3번지 서초빌딩 지1층 ,37.4932666,127.0113017
태비태권도,,,서울특별시 서초구 방배동 1019-1번지 우신빌딩 ,37.4780738,127.0007198
이수체육관,,,서울특별시 서초구 방배동 437-15번지 지층 ,37.4825952,126.9839802
탑권투체육관,597-2334,,서울특별시 서초구 서초동 1488-1번지 지1층 ,37.4820815,127.0050322
마레복싱짐(MALRE BOXING GYM),02-586-2628,권투,"서울특별시 서초구 반포대로21길 49 (서초동, 지하1층)",37.4865378,127.0081982
한울태권도장,596-7775,,서울특별시 서초구 방배동 1948번지 2층 ,37.4894536,126.9831713
서래검도관,02)599-3808,,서울특별시 서초구 반포동 97-4 (지하1층) ,37.4962547,126.9979698
국가대표 MTA 태권도,02)573-6004,,서울특별시 서초구 양재동 291-22번지 (2층) ,37.472202,127.0453938
국제복싱클럽,02)597-5799,,서울특별시 서초구 서초동 1486-2번지 (지하1층) ,37.4831243,127.0077129
상무체육관,02)3472-9209,,"서울특별시 서초구 서초동 1335-0번지 무지개종합상가 2층 26,27,28호 ",37.4890871,127.0261778
이화검도관,536-6402,,서울특별시 서초구 서초동 1316-3번지 (지하1층) ,37.4979332,127.0240776
CHA태권도2,,,서울특별시 서초구 서초동 1336 래미안 리더스원 ,37.4783695,127.0144784
KIM'S 태권도장,525-4118,,서울특별시 서초구 서초동 1640-8 (2층) ,37.4936622,127.0193057
신반포체육관,,,서울특별시 서초구 반포동 18-4번지 래미안 퍼스티지 신반포역상가 ,37.5030753,126.9956677
삼호(태권도),599-5802,,서울특별시 서초구 방배동 769-2번지 ,37.4952979,126.9863899
한국체대 천마(태권도),599-2598,,서울특별시 서초구 반포동 1313번지 반포프라자 514호,37.5021022,126.9869475
원형검도관,523-1359,,서울특별시 서초구 방배동 915-14번지 ,37.4810044,126.9953648
한전아트센터스포츠클럽(태권도),,,서울특별시 서초구 서초동 1355번지 3층 ,37.4856988,127.0279981
청우태권도장 서울본관,577-4777,태권도,서울특별시 서초구 양재동 377-2 3층 ,37.47174080000001,127.0456099
윤용발유도체육관,,,서울특별시 서초구 서초동 1717-4 지하1층 ,37.4932407,127.0104643
방배유도관,584-7469,,서울특별시 서초구 방배동 476-3번지 지하1층 ,37.4774678,126.9878131
코리아원도(태권도),537-0977,,서울특별시 서초구 서초동 1687-2번지 서초프라자 103호 ,37.4961565,127.0193719
CHA태권도,,,서울특별시 서초구 서초동 1431-14 송하빌딩 ,37.484379,127.0219676
국제복싱클럽,585-5799,,"서울특별시 서초구 서초동 1624-1번지 ,14(지하 103호) ",37.4882369,127.0148969
주공태권도,537-9902,,서울특별시 서초구 반포동 1-8번지 경남상가 4층 17호 ,37.5068246,126.9990742
신중태권도,,,서울특별시 서초구 서초동 1480-1번지 2층 ,37.48257419999999,127.0074684
서초유린관 도장,3471-3574,,서울특별시 서초구 서초동 1430-3번지 (지하1층) ,37.4844363,127.0208648
청심태권도체육관,598-2377,,서울특별시 서초구 방배동 950-17번지 (2층) ,37.4850019,126.9861772
금강 태권도장,,,"서울특별시 서초구 동광로18길 13, 2층 (방배동, 타래빌딩)",37.4911879,126.9898701
거북강남 복싱체육관,511-7829,,서울특별시 서초구 반포동 706-5번지 2층 ,37.5106106,127.0205857
서초원도(태권도),,,서울특별시 서초구 서초동 1510-3번지 ,37.4877204,127.0086899
삼호 점프스타 태권도＆줄넘기 클럽,596-8998,태권도,서울특별시 서초구 방배동 33-1번지 영광빌딩 ,37.4944605,126.9903592
방배합기도주짓수,02-537-9835,합기도,서울특별시 서초구 방배동 851-16번지 ,37.4899204,126.9929811
서초 검도관,02-599-1616,검도,서울특별시 서초구 서초동 1338-20번지 현대렉시온 ,37.489964,127.0306059
삼호 점프스타 줄넘기클럽,02-596-8998,태권도,서울특별시 서초구 방배동 33-1 영광빌딩 ,37.4944605,126.9903592
강남합기도,02-535-5479,합기도,서울특별시 서초구 서초동 1311-7번지 삼호종합상가 ,37.5014324,127.0217449
위복싱짐,,권투,서울특별시 성북구 정릉동 16-202,37.6018789,127.018631
더원 복싱 스타디움,,권투,서울특별시 서초구 양재동 9-10 원영빌딩 ,37.4821851,127.0387993
키드 트레이닝 센터 킬잇 에브리데이,,권투,서울특별시 서초구 잠원동 8-3 잠원그린빌 ,37.517726,127.017612
익사이팅 펀치 짐,02-577-0124,권투,서울특별시 서초구 양재동 352-2번지 화진빌딩 ,37.4663538,127.0429383
국가대표 한결태권도장,02-576-1222,태권도,서울특별시 강남구 도곡동 903-1번지 ,37.487018,127.0396107
경희대석사삼성태권도,02-2057-1112,태권도,서울특별시 강남구 개포동 158번지 일영빌딩 ,37.4792967,127.0449655
역삼타이틀 다이어트복싱클럽 선릉점,02-568-7942,권투,서울특별시 강남구 역삼동 697-9번지 남산빌딩 ,37.5055938,127.0464277
스킬펜싱클럽,,,서울특별시 강남구 청담동 44-8번지 ,37.5186462,127.0463675
개포검도관,,검도,서울특별시 강남구 개포동 1259-5번지 건우빌딩 ,37.4791301,127.0492984
자강검도관,,검도,서울특별시 강남구 대치동 891-50번지 세왕빌딩 ,37.5045764,127.0527996
에이블 복싱GYM,,권투,서울특별시 강남구 역삼동 747-22 ,37.4960934,127.0388682
신종훈 복싱 클럽,,권투,서울특별시 강남구 청담동 132-15번지 ,37.5216365,127.0572133
MOB 트레이닝센터,02-514-0302,유도,서울특별시 강남구 청담동 47-5 정한빌딩 ,37.5188752,127.0495195
The겟업,,레슬링,서울특별시 강남구 신사동 581-7 ,37.5256813,127.0280246
국가대표 메카태권도,545-7555,태권도,서울특별시 강남구 논현동 273-4번지 ,37.5110904,127.0391031
트리플핏,,유도,서울특별시 강남구 역삼동 798-21번지 ,37.4929682,127.0395417
팀치빈,02-568-6812,권투,서울특별시 강남구 대치동 905-19번지 ,37.5022141,127.0551232
화랑합기도특공무술,,합기도,서울특별시 강남구 개포동 1259-2번지 로얄빌딩 ,37.479138,127.0487835
퍼스트 태권도,02-577-8841,태권도,서울특별시 강남구 개포동 655-4번지 개포동 메디시스빌딩 ,37.48094690000001,127.0529676
합기도 을지관 총본관,02-566-0612,합기도,서울특별시 강남구 대치동 957-20번지 ,37.5054269,127.0587825
강남합기도,02-451-1675,합기도,서울특별시 강남구 세곡동 515번지 리엔파크프라자 ,37.4632328,127.1032368
퍼스트 태권도,02-553-6395,태권도,서울특별시 강남구 대치동 507 윈플러스상가 ,37.49329530000001,127.0618801
로드짐 로데오점,02-3443-7666,레슬링,서울특별시 강남구 신사동 656-1 ,37.5256293,127.0373067
바모스짐,,권투,서울특별시 강남구 논현동 66-1 대급수야빌딩 ,37.5188525,127.0289664
VTA청담수련관,02-518-2073,태권도,서울특별시 강남구 청담동 118-18 대청빌딩 ,37.5254577,127.0474639
압구정 라이프 복싱,,권투,서울특별시 강남구 신사동 612-1 ,37.5268464,127.0297393
멘토태권도교육관,02-575-8851,,서울특별시 강남구 개포동 158-8번지 ,37.4827748,127.0622169
강남합기도스쿨,02-572-3325,합기도,서울특별시 강남구 도곡동 924-2,37.486376,127.0377377
강남체육관,02-566-8899,합기도,서울특별시 강남구 역삼동 755 한솔필리아,37.4991554,127.0483257
케이레슬링 멀티짐 강남선릉점,,레슬링,서울특별시 강남구 역삼동 696-8 미승빌딩,37.5057101,127.046909
케이맥스짐,,권투,서울특별시 강남구 신사동 585-5 ,37.5221215,127.0276343
한국체대 나르샤 태권도장,,태권도,서울특별시 강남구 개포동 1183-5 ,37.4754256,127.053379
팀에이치짐,,레슬링,서울특별시 강남구 역삼동 735-10 삼흥역삼빌딩 ,37.4982503,127.0300905
강남파워점핑줄넘기전문클럽&경희대국가대표태권도,02-568-6287,태권도,서울특별시 강남구 역삼동 756-13 중앙빌딩 ,37.4985755,127.0515528
대한유도관,,유도,서울특별시 강남구 자곡동 634 미라클빌딩 ,37.4719652,127.0953764
홍수환스타복싱(226),568-7845,,서울특별시 강남구 대치동 897-10번지 1층 ,37.5026506,127.0507057
복싱인사이드짐 역삼직영점,02-561-7707,권투,서울특별시 강남구 역삼동 748-16 젠텍타워,37.4951591,127.036408
무궁화유도(104),02-568-2282,,서울특별시 강남구 대치동 1016번지 ,37.4976259,127.0593292
동영태권도아카데미(225),558-0467,,서울특별시 강남구 역삼동 772번지 동영ENG 지하1층 ,37.4977905,127.044094
경희대태권도스쿨 (227),514-1939,,서울특별시 강남구 신사동 550-9번지 지하 1층 ,37.5241663,127.0240588
신구태권도전문체육관(279),,,서울특별시 강남구 신사동 552-7번지 ,37.5229326,127.025364
대치생활복싱,02-564-8286,,서울특별시 강남구 대치동 906-21 ,37.5015119,127.0530636
어바웃 복싱(322),02-543-1388,권투,서울특별시 강남구 신사동 661번지 지하1층 2호 ,37.52801780000001,127.0385263
코리안복싱클럽 일원점,,권투,서울특별시 강남구 일원동 683 금성빌딩 ,37.49087919999999,127.081045
용인대 청목 mta 태권도,02-543-3774,,서울특별시 강남구 삼성동 27-28번지 ,37.5150933,127.0479884
골든 복싱(316),02-573-1035,권투,서울특별시 강남구 대치동 623번지 2층 52호,37.4936059,127.0597001
경기검도관(317),02-451-9112,검도,서울특별시 강남구 개포동 12-4번지 지하1층 109호,37.4926936,127.0756284
역삼 효 태권도장,,,서울특별시 강남구 역삼동 834-63번지 ,37.4934541,127.0355522
일지검도관(190),,,서울특별시 강남구 대치동 921-5번지 지하1층 ,37.4990597,127.0519305
성도(태권도)(196),,,서울특별시 강남구 대치동 908-2번지 형제빌딩1층 ,37.5005399,127.0515962
JTM 태권도(215),579-0747,,서울특별시 강남구 개포동 1183-3번지 2층 ,37.4752599,127.0531169
윤태권도아카데미(260),02-575-7145,,서울특별시 강남구 개포동 1259-8번지 남강빌딩 3층 ,37.4791857,127.0498261
강철태권도(261),02.3463.6658,,서울특별시 강남구 도곡동 963번지 ,37.49045,127.0399974
논현태권도도장,,태권도,서울특별시 강남구 논현동 160-6번지 ,37.5090085,127.0257175
(주)비스트플래닛,070-4456-4911,권투,서울특별시 강남구 역삼동 823-3번지 ,37.498425,127.0316961
수서경희대태권도장,,,서울특별시 강남구 수서동 712 한아름아파트,37.48915760000001,127.1032373
에너자이저 복싱,,권투,서울특별시 강남구 역삼동 836-26번지 ,37.4922802,127.0334257
화랑태권도체육관(209),,,서울특별시 강남구 일원동 643-1,37.4929089,127.0869744
경희대 백호(321),,태권도,서울특별시 강남구 대치동 623번지 313호,37.4936059,127.0597001
정의체육관(146),02-2226-2076,,서울특별시 강남구 개포동 12-0번지 지상3층 ,37.4941844,127.0752156
개포 동영태권도 아카데미,02-2226-1710,,서울특별시 강남구 개포동 12번지 대치2단지 종합상가 301호,37.4941844,127.0752156
대한유도관(246),,,서울특별시 강남구 일원동 645-7 승민빌딩 ,37.4907123,127.0867524
코리안복싱클럽(압구정)(249),02-515-1775,,서울특별시 강남구 신사동 550-19번지 청송빌딩 지하1층 ,37.5239605,127.0245343
BOXING STORY,02-511-7680,권투,서울특별시 강남구 삼성동 10-26번지 ,37.5144653,127.0437809
대치검도관(219),02)568-6620,,서울특별시 강남구 대치동 990-3번지 지하 1층 ,37.4992421,127.0635885
대치태권도(199),02-557-1979,,서울특별시 강남구 대치동 1023-11번지 ,37.4974426,127.058037
몬스터 복싱짐(314),,권투,서울특별시 강남구 삼성동 47-31 ,37.5128403,127.0493073
파이널유도멀티짐,,유도,서울특별시 강남구 도곡동 900-4번지 ,37.4876018,127.0398772
팀파시 강남(권투)(257),,,서울특별시 강남구 역삼동 707-7번지 지하2층 ,37.5025813,127.044865
더원복싱짐(258),02-542-0818,,서울특별시 강남구 논현동 275-5번지 2층 ,37.5100664,127.0383338
고지만 강남위너복싱다이어트클럽 역삼점,02-564-3868,태권도,서울특별시 강남구 역삼동 668-24번지 지하1층 ,37.502804,127.0367189
삼성 효 태권도장,,,서울특별시 강남구 삼성동 26-34 ,37.51409659999999,127.0487053
퍼스트 태권도장,02-459-7004,태권도,서울특별시 강남구 자곡동 638 5층 ,37.4721173,127.0965093
구룡트윈복싱짐(270),02-573-1033,,서울특별시 강남구 개포동 168-5번지 지하1층 ,37.483184,127.0604062
원투복싱핏,,권투,서울특별시 강남구 수서동 717-6번지 씨앤에스빌딩 지하 2층 ,37.48864289999999,127.1036721
은마체육관(11)[태권도],02-555-8360,,서울특별시 강남구 대치동 316번지 은마상가 318호 ,37.4974176,127.0653272
용인대청목태권도(259),02-543-3774,,서울특별시 강남구 삼성동 26-18번지 2층 ,37.515338,127.0487038
스타복싱(266),02.445.5590,,서울특별시 강남구 일원동 666-6번지 B1 ,37.4900757,127.0844827
대왕 태권도 체육관,02-445-3434,,서울특별시 강남구 세곡동 515번지 ,37.4631419,127.1034644
강호검도관(273),02-574-5559,,서울특별시 강남구 도곡동 955-7번지 강남빌딩 지하1층 ,37.4858738,127.0364174
용인대 화랑 태권도 인성스쿨(248),445-7258,,서울특별시 강남구 개포동 186-6번지 삼광빌딩 301호 ,37.4887997,127.0683629
강남스타복싱,02-556-00246,,서울특별시 강남구 대치동 500번지 ,37.4908388,127.0572409
스타 태권도,577-5325,,서울특별시 강남구 도곡동 527-3번지 도곡렉슬상가 505 ,37.4953504,127.0527143
알로하복싱짐(308),070-8881-1212,권투,서울특별시 강남구 논현동 90-6번지 3층 ,37.5155965,127.0350162
동영태권도(281),02-547-6476,,서울특별시 강남구 청담동 35-1번지 지하1층 ,37.5194643,127.0461082
가온누리 가람태권도장(218),556-8891,태권도,서울특별시 강남구 역삼동 756-13번지 중앙빌딩 302호 ,37.4985755,127.0515528
호연태권도체육관(157),02-445-0130,,서울특별시 강남구 일원동 734-0번지 상록수상가 212호,37.482024,127.0821324
성무관(83)[검도],02-518-9400,,서울특별시 강남구 신사동 624-19번지 ,37.5252173,127.0322584
심재복싱,,권투,서울특별시 강남구 도곡동 411-18 중앙빌딩,37.4858308,127.0450703
송현근 태권도 아카데미(167),02-518-2073,,서울특별시 강남구 압구정동 481-0번지 성수상가 ,37.53121429999999,127.0354395
대현태권아카데미,,,서울특별시 강남구 대치동 974-0번지 현대상가 202호 ,37.5008276,127.0609734
영무검도관(62),02-544-6161,,서울특별시 강남구 논현동 1-5번지 축전빌딩 지하 ,37.516014,127.0208001
와이키키짐,,태권도,서울특별시 강남구 논현동 247-22 ,37.513898,127.0369632
VTA CENTER,,태권도,서울특별시 강남구 개포동 169-10,37.4835353,127.0608789
정태권도아카데미(175),,,"서울특별시 강남구 도곡동 544번지 산호빌딩 501호, 502호 ",37.4916885,127.0397809
강남성균검도관(286),,,서울특별시 강남구 역삼동 667-6 태양빌딩 ,37.5010716,127.0349103
청담 BOXING GYM(287),,,서울특별시 강남구 삼성동 108-3번지 삼성아트빌 지하1층 ,37.5152009,127.0624417
경희대KST태권도아카데미(176),,,"서울특별시 강남구 일원로 28, 지하층 (일원동, 기호빌딩)",37.4911858,127.080331
코리안복싱클럽(압구정 구현대점),518-1776,권투,서울특별시 강남구 신사동 615번지 ,37.5279527,127.0307698
청담 효 태권도장(231),545-3556,,서울특별시 강남구 청담동 44번지 지층 ,37.5185516,127.0450114
파워태권도(232),577-1776,,서울특별시 강남구 도곡동 467-19번지 현대비젼21-309 ,37.4873002,127.051556
염상규태권도아카데미(288),,,서울특별시 강남구 청담동 131-14번지 ,37.5230699,127.0564773
강남챌린지다이어트복싱클럽(289),,,서울특별시 강남구 역삼동 644-11번지 지하2층 ,37.5014457,127.0350214
개포유도관(144),,,서울특별시 강남구 개포동 171번지 석천빌딩 지하1층 ,37.48382369999999,127.0601066
청담경일태권도,,,서울특별시 강남구 청담동 123-44번지 ,37.5254541,127.0501161
코리안좀비 종합격투기(276),02-556-9924,,서울특별시 강남구 역삼동 830-69번지 외 1필지(830-71) 지하1층 ,37.4942547,127.0328547
삼성검도관(166),,,서울특별시 강남구 삼성동 140-6 지하1층 102호 ,37.50622620000001,127.048486
VTA 논현?학동 수련관(129),,,서울특별시 강남구 논현동 275-5번지 3층 ,37.5100664,127.0383338
청담검도관(203),02-538-1886,,서울특별시 강남구 삼성동 10-18번지 예우빌딩 B1 ,37.5152778,127.0432463
경희태권도체육관(123),02-3411-2645,,서울특별시 강남구 일원동 739번지 청솔상가 2층 ,37.4805122,127.082524
VTA압구정수련관(18)[태권도],543-3869,,서울특별시 강남구 압구정동 454번지 ,37.5322852,127.0283977
코리아유도체육관(181),02-575-7355,,서울특별시 강남구 신사동 549-1번지 타워빌딩 b1  101호 ,37.524346,127.023466
스타복싱 총본관,02-445-4123,권투,서울특별시 강남구 개포동 186-7번지 4층 1호,37.4888736,127.068594
미도쌍용 태권도장(173),02-563-2018,,서울특별시 강남구 대치동 511번지 미도상가 3층 301호 ,37.4933509,127.067324
한얼검도장(174),02-2226-3936,,서울특별시 강남구 개포동 186-18번지 ,37.4889978,127.0689824
경희대석사 삼성태권도장(150),,,서울특별시 강남구 청담동 44-6번지 지하1층 ,37.5187721,127.0462975
한국체대 반원 태권도 2관,02-6951-4584,태권도,서울특별시 서초구 잠원동 72-2 반원상가,37.5087645,127.0035242
동영 태권도(291),02-3411-2645,태권도,서울특별시 강남구 일원동 739번지 청솔아파트상가2층 ,37.4805122,127.082524
신동태권도,02-543-0861,,서울특별시 강남구 청담동 134-20번지 ,37.5223046,127.0577361
스타복싱2호점,445-3773,,서울특별시 강남구 수서동 726-3번지 지하1층 ,37.4868055,127.104042
용 태권도 교육관,03-451-0037,,서울특별시 강남구 자곡동 361번지 자곡포레상가 203호,37.4698771,127.0997504
W복싱,02-565-1202,,"서울특별시 강남구 대치동 989-10번지 지하2층 1호, 2호 ",37.4989456,127.0625003
경희대孝태권도(237),,,서울특별시 강남구 역삼동 754-2 도곡프라자 ,37.4985444,127.0479369
삼성코리아용인대유도관,,,서울특별시 강남구 삼성동 10-20번지 지하1층 ,37.51532460000001,127.0434625
The Child(더 차일드)[305],568-5550,,서울특별시 강남구 삼성동 83-8번지 지하1층 ,37.5189892,127.0603215
진원검도관(172),562-4742,,서울특별시 강남구 대치동 966-4번지 ,37.5037491,127.0617296
지킴이태권도(122),2201-1721,,서울특별시 강남구 수서동 747번지 삼성아파트 상가동 205호 ,37.4848958,127.0906778
언주 효 태권도장,571-3882,,서울특별시 강남구 도곡동 902-2번지 201호,37.4864265,127.0381543
W GYM,,권투,서울특별시 강남구 역삼동 735-10번지 삼흥역삼빌딩 ,37.4982503,127.0300905
경희대효태권도,02-538-2777,태권도,서울특별시 강남구 역삼동 754-2 도곡프라자 제404호,37.4985444,127.0479369
헬리오 퍼스트 태권도,,태권도,서울특별시 송파구 가락동 913 헬리오시티 ,37.497519,127.1072265
김일권 챔프복싱,24234318,권투,서울특별시 송파구 석촌동 296-2번지 신우빌딩 ,37.5012674,127.1086809
잠실레벨업복싱,,권투,서울특별시 송파구 삼전동 22-1번지 유시에셋 ,37.5071064,127.0922698
한미태권도,,태권도,서울특별시 송파구 방이동 218-35번지 석도빌딩 ,37.5076835,127.122346
브이아이피 트레이닝센터,02-2203-9954,검도,서울특별시 송파구 방이동 210 ,37.510399,127.1225929
골드 레슬링 클럽,,레슬링,서울특별시 송파구 석촌동 285-5번지 옥당빌딩 ,37.5040447,127.1057922
펀 태권도장,,태권도,서울특별시 송파구 장지동 904-2 센트라포레 ,37.4774646,127.134035
륜파워점핑태권도장,02-400-7962,태권도,서울특별시 송파구 오금동 130-8 경신빌딩 202호,37.5027955,127.1392889
경희대 태권도 아이토리짐,,태권도,서울특별시 송파구 거여동 17-17번지 2층 ,37.4947631,127.1423406
승관유도관,400-8819,유도,서울특별시 송파구 가락동 15-7 지하1층 ,37.5005394,127.1260493
중앙유도,408-8081,유도,서울특별시 송파구 잠실동 313-9번지 3층 ,37.5055606,127.0828534
용인대 탑 태권도장,02-888-8619,태권도,서울특별시 관악구 봉천동 1000 현대상가 407호,37.4922659,126.9584734
경찰태권도 & 파워점핑,,태권도,서울특별시 송파구 가락동 154-18번지 ,37.4971927,127.1287368
송파동아권투체육관,449-6117,권투,서울특별시 송파구 가락동 175-13 3층 ,37.496676,127.136573
스타복싱 체육관,,권투,서울특별시 송파구 잠실동 228-8번지 극동빌딩 지하1층 ,37.5061943,127.082391
용인대 태권도장,,태권도,서울특별시 송파구 풍납동 506번지 동아한가람아파트 ,37.537009,127.114494
잠실복싱클럽2호점,417-8224,권투,서울특별시 송파구 가락동 96-12번지 3층 ,37.4949193,127.1171937
성 현무태권도,419-3199,태권도,서울특별시 송파구 삼전동 110-13번지 3층 ,37.5063127,127.0941173
삼전원도체육관,,,서울특별시 송파구 삼전동 9-9번지 3층 ,37.50349900000001,127.0924505
한체대원도,02-2174-1919,태권도,서울특별시 송파구 잠실동 44-3번지 레이크팰리스 상가A동 4층 ,37.5075791,127.0924669
경희무술스쿨,,태권도,서울특별시 송파구 신천동 7번지 ,37.5188846,127.0992806
용인대월드태권도장,409-6444,태권도,서울특별시 송파구 거여동 290-2 3층,37.490093,127.1443629
용인대 탑 복싱,,권투,서울특별시 송파구 신천동 11번지 장미상가 402호 ,37.5200302,127.1026164
신천스타복싱,425-4002,권투,서울특별시 송파구 잠실동 205번지 4층 ,37.5097115,127.0833286
이종석복싱클럽,,권투,서울특별시 송파구 문정동 72-1번지 ,37.4825121,127.125054
A탑 복싱 체육관,419-5368,권투,서울특별시 송파구 삼전동 101-16번지 지하1층 ,37.5029398,127.0940161
골든킥태권도,400-8777,태권도,서울특별시 송파구 문정동 97번지 대명빌딩 2층 ,37.4830783,127.1291167
송파륜태권도장,,태권도,서울특별시 송파구 오금동 618-3 A동 603호,37.5051774,127.1384943
통일태권도장,423-1920,태권도,서울특별시 송파구 잠실동 101-1번지 상가 ,37.5068649,127.073142
우일태권도장,475-5200,태권도,서울특별시 송파구 풍납동 264-2 우일(아) ,37.5298206,127.1143389
태비태권도,,태권도,"서울특별시 송파구 방이동 89-11 올림픽프라자 3층 5, 6호 ",37.5158257,127.1322182
강인태권도체육관,3401-6943,태권도,서울특별시 송파구 오금동 78-5번지 3층 ,37.5050074,127.1349574
대한태권도장,,태권도,서울특별시 송파구 방이동 168-17번지 3층 303호,37.5129604,127.1194698
태권도사관학교효체육관,400-5434,태권도,서울특별시 송파구 마천동 158-2번지 ,37.4998318,127.1525822
양문체육관,408-9236,,서울특별시 송파구 문정동 97-4번지 ,37.4835251,127.1296484
용인대파란태권도,3012-7373,태권도,"서울특별시 송파구 문정동 150번지 훼미리상가 제1동 311,313호 ",37.4885861,127.1153362
용인대 코리아 태권도,409-0914,태권도,서울특별시 송파구 오금동 44번지 현대(아)상가  3층 ,37.5048353,127.1257405
용인대태권쏭아카데미(태권도장),02-417-3367,태권도,서울특별시 송파구 잠실동 22-6번지 리센츠 ,37.5140313,127.0882363
태극무술원,,우슈,서울특별시 송파구 잠실동 205-2번지 ,37.5093398,127.0834193
거원태권도장,404-1888,,서울특별시 송파구 거여동 290-3 ,37.4899831,127.1447566
백호 합기도 본관,,합기도,서울특별시 송파구 거여동 293-1번지 세신거여훼미리타운 ,37.4897972,127.1436222
코너짐,,권투,서울특별시 송파구 잠실동 19-9번지 잠실파인애플상가 ,37.5120464,127.0841726
화랑 합기도 특공무술,,합기도,서울특별시 송파구 석촌동 246-28번지 ,37.5035106,127.1033278
ONE KICK,,태권도,서울특별시 송파구 마천동 129-13 301호,37.4973533,127.1490057
경희대 토성 태권도,02-486-2230,태권도,서울특별시 송파구 풍납동 269-30 2층 ,37.5308308,127.1130156
문정태권도체육관,,태권도,서울특별시 송파구 문정동 88-16 2층 ,37.484293,127.1269343
백제검도관,,검도,서울특별시 송파구 방이동 218-35번지 4층 ,37.5077307,127.1223849
경희대 태권도 교육관,,태권도,서울특별시 송파구 신천동 20-6 파크리오 ,37.5202793,127.1131592
왕호태권도장,,태권도,서울특별시 송파구 풍납동 406-1 ,37.5289377,127.1173739
540태권도장,417-3367,태권도,서울특별시 송파구 잠실동 19-9 파인애플상가 5B04~5B06호,37.5121053,127.084188
용인대그린체육관,,태권도,서울특별시 송파구 잠실동 35-2번지 트리지움상가 5층 ,37.5106414,127.086227
가동태권도,404-6525,태권도,서울특별시 송파구 가락동 164-0번지 ,37.4962561,127.1305781
서울태권도체육관,400-2008,태권도,서울특별시 송파구 가락동 96-1 가락우성아파트 ,37.4979347,127.1182358
삼전경희태권도,,태권도,서울특별시 송파구 삼전동 58-4번지 2층 ,37.5013596,127.0915217
최정규 체육관,,태권도,서울특별시 송파구 방이동 108-9번지 지하 1층 ,37.511145,127.1123848
풍납검도관,,검도,"서울특별시 송파구 토성로 40, 지하1층 (풍납동)",37.5297561,127.1146204
피스트짐,,권투,"서울특별시 송파구 석촌호수로 188, 지하층 B205,206호 (석촌동, 신동아로쟌뷰)",37.5062406,127.0977163
잠실복싱다이어트,,권투,서울특별시 송파구 잠실동 234-16 조양빌딩 ,37.5080161,127.0858773
커브스 잠실클럽,02-415-3070,,서울특별시 송파구 잠실동 205-1 ,37.5095353,127.0833708
위너스 태권아카데미,,태권도,서울특별시 송파구 문정동 1번지 ,37.486657,127.122462
비호체육관,449-4452,,서울특별시 송파구 마천동 284-3번지 ,37.4935158,127.1560632
잠실복싱클럽,,권투,서울특별시 송파구 삼전동 48-3번지 3층 ,37.5035038,127.0895002
아성태권도,,태권도,서울특별시 송파구 잠실동 311-11번지 지층 ,37.5051505,127.0809555
캡틴 태권도,400-5336,태권도,서울특별시 송파구 거여동 136번지 ,37.4965718,127.1436407
포올 태권도 운동발달 센터,448-7983,태권도,서울특별시 송파구 오금동 11번지 현대백조아파트상가 2동2층 ,37.5093898,127.1292594
복싱바이러스2,02-6097-1282,권투,서울특별시 송파구 방이동 112번지 지하1층 ,37.5112986,127.1142552
열린복싱클럽,,권투,서울특별시 송파구 오금동 18-21 지층 ,37.5089069,127.1275417
퍼스트 태권도장,,태권도,서울특별시 송파구 장지동 880-1 ,37.4817325,127.1425671
골든킥 키즈 짐,3401-8777,태권도,서울특별시 송파구 문정동 82-5번지 ,37.4829538,127.128835
바오짐,,권투,서울특별시 송파구 가락동 107-11 ,37.4900798,127.1230525
PUNCH FACTORY,,권투,서울특별시 송파구 문정동 640-7번지 ,37.4855846,127.1225635
한국유도원,02-782-0978,유도,서울특별시 송파구 방이동 196-14번지 현재어학원 ,37.5124754,127.122513
에스 Fit academy,02-407-1365,권투,서울특별시 송파구 문정동 75-8 ,37.480278,127.1266332
이순신 체육관,02-419-4431,태권도,서울특별시 송파구 석촌동 272-25번지 영진빌딩 ,37.4990453,127.102987
경희체육관,,태권도,서울특별시 송파구 송파동 88번지 ,37.505082,127.1100826
태권도대명체육관,420-1596,태권도,서울특별시 송파구 잠실동 27-2번지 ,37.516197,127.0934758
충무태권도,406-9030,태권도,서울특별시 송파구 마천동 128-83 2층동 ,37.4966128,127.1496035
태비태권도 삼전체육관,,태권도,서울특별시 송파구 삼전동 101-1 태현빌딩 ,37.5031939,127.0928571
한국체대 태권도 잠실 체육관,414-8530,태권도,"서울특별시 송파구 신천동 20-6 511,512호",37.5202793,127.1131592
나르샤 태권도,02-400-1641,태권도,서울특별시 송파구 마천동 307-5 ,37.494709,127.1525887
STG,,태권도,"서울특별시 송파구 올림픽로 119, 3층 3B01,3B02호 (잠실동, 잠실파인애플상가)",37.5120464,127.0841726
화이트타이거 태권도장,02-416-7277,태권도,"서울특별시 송파구 가락로36길 7, 2층 (방이동)",37.509815,127.1189365
KTI한울태권도,2043-1232,태권도,서울특별시 송파구 문정동 18번지 대우(아) 상가 201호,37.4868777,127.1281056
연세월드태권도,424-6273,태권도,서울특별시 송파구 석촌동 283-10번지 2층동 ,37.5034268,127.1063574
서울Y유도 체육관,,유도,서울특별시 송파구 가락동 164-23 지하1층 ,37.4966294,127.1315068
